PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
-10.011159904038353,3.541724154950043,10.281676418562665,-14.447993766998442,2.8954966013660837,-2.5135664719230193,10.638317842973644,-6.3110233076252635,13.82797170827045,-1.4527275879507744,abnormal
-0.26220531681650305,-7.778578544884266,-2.1852492246506743,-0.2331485147658998,0.8154996380353097,-0.6164157895697936,-0.017092840582405632,0.1160966544642463,-0.2763311157932856,0.2805731903920053,abnormal
6.44669045844678,9.1735751547757,-9.481956012026224,1.8993051140443422,-7.00836529570383,-6.545275689245499,-6.260619517163854,2.5193301169269504,1.232465117690669,-2.0177445489373533,normal
11.06787062631171,9.002191352292975,-3.076922081180214,-12.924085940838072,9.538935792452513,1.9521215761590496,-0.7363369252282052,3.9652080445907414,2.312146613465426,-1.2361535016124732,normal
5.4364844622159465,6.99826590090825,-4.6310564914171,-12.767047244608344,9.020648591140539,2.1716158841992192,1.1063133802799299,-0.06466004237447918,0.12062469164085868,-1.329886927100435,normal
-5.31020895447851,-10.25144054692074,-4.618724928549356,-2.2282187090084564,1.0461136046570685,-0.9121646389968582,-1.9979570748405915,4.101806730422516,-0.06897129076815636,-0.6224141098172502,abnormal
-1.4339657618164037,2.8954567544592957,17.944227327697142,10.079771316123239,5.6792122869846215,-2.8322238301822957,-0.3511484554615504,-2.815267106273559,-3.4877681465047683,0.7759038235143224,normal
9.540639294991918,-9.58201330616406,1.7634527968616165,4.149966728512079,-1.5504719174192918,-2.573124750127274,9.687263631925967,3.427184339337705,-1.8186551207252346,-6.5958423418320695,normal
12.614284707679044,-1.1112447542846056,-1.9566237625317564,-1.3414991623940633,0.34189372407165153,0.627530711273149,-4.308532984021879,-2.0500650200326507,1.468772806216357,5.022087269622083,abnormal
39.05194791928417,-0.16213187079852248,9.199387089474296,7.905419951969796,-3.1387357966657,-2.0570640289955113,12.268447061247471,-2.9094597049012565,-1.9528638124970856,-1.656949456930911,abnormal
-6.38541923858038,-3.0047278823396026,1.179500627451797,9.57954857830802,10.790974015847565,-0.8208254222761684,0.12053964318964758,2.7459517885888842,-0.27395641791399233,1.6762886507717665,normal
-2.927599016373628,-4.062354378832908,13.335831766779773,-3.6529534855953973,-6.050074391309037,-4.222961918870563,-0.16496188436000547,2.34833708390054,-1.2120933683136657,-2.014239573535416,normal
0.10817877302003598,-8.510952473410367,-3.216631673589308,-0.8228806390923965,1.162966649063335,-0.38886264115403574,-0.9226875909408642,-1.825473177583717,-1.419284533751012,3.3405783886325855,normal
-0.9750289492180728,-8.630293146975458,-2.9790634603940203,-0.9960887979022514,0.5410316757800645,-0.18115180843589995,-0.5632941066986114,1.1017522944219,-0.1821629034316271,1.3717865926597648,normal
-3.2129579139575233,-8.329097881696901,-2.95722633092054,-1.0571329510256557,-0.21987299545634023,-0.948067351999528,-0.45466311776143625,-1.1278273843744302,-0.8077184113687703,1.1747673285447544,abnormal
8.945708185190266,-3.9900142592652803,-3.0938481994402114,-2.273577099937135,1.2573130534377452,-0.19365273424954055,-4.607007042587768,-6.034969302109937,-1.3057502368664193,6.742942156863969,normal
-1.1788287901212462,-4.917987755400369,-2.8534815748884848,1.154153035116356,-4.847201734078792,15.37267894566389,1.7490152930232832,-0.3286157923779188,-1.7390473921119967,-0.20923863481372484,normal
-3.0877005677404483,-2.8318968462374543,-2.8739751761957395,0.48424785975053897,-4.449514606573203,15.641533763928399,-0.33433901566597657,2.505011719034235,-0.38544673052238004,-0.9416497940057886,normal
-12.925068792380529,11.485560578344064,9.59882284258408,13.35541074929658,-3.936374572543608,-9.852123164739922,1.1367871125508127,-1.012567235442539,-2.3007382138368704,-2.040967126718482,normal
-3.615395728434132,3.1000709424997255,17.739566765342598,9.305233749659207,5.181753994472675,-3.2729148826592613,-0.7388119611913164,0.5771563125928417,-2.1918782119417193,-5.394306457112482,normal
-4.510467906675899,-9.827884925190498,-4.659736383352721,-2.4094938886521278,1.0959575907328256,-0.8402972939356401,-2.7009433626197845,2.736479549301923,-0.4419750344404552,-0.7272714184902469,abnormal
-2.161729295682231,4.720258811227485,-9.774645887711316,2.880982929242976,-7.981445010466667,-7.277512646990799,-1.4607620359299904,0.764990964750762,-0.9350393438979185,-1.843756026177198,normal
-10.265036232134497,2.6818509391605185,16.30046833762172,8.085218732584964,4.370492086640992,-2.9539920609677983,-0.7264412095556715,-0.8144257390709674,-0.9969328993498233,2.7820307169209477,normal
1.5959646412411679,-7.54445711145287,-2.036354138855379,-0.4297016145901139,0.5331782446452744,-0.4290832957292974,-0.7586257134817528,2.5243031059278804,0.4024466141516837,-0.6692267626054714,normal
-1.1303094922361545,1.8780548229132072,4.089933623718827,13.893664946485366,4.562505187886276,15.553308354099801,1.0421231053418605,-1.1490515648549915,-3.2376131799585326,-4.858512001497915,normal
-5.938374577760896,-10.777164938392007,-4.6541636068507275,-2.136724787291644,0.8885737126840288,-0.9712018138956903,-1.4722360454521464,3.3063336880196883,-0.622676015926278,-1.229926084161223,abnormal
-4.583778129849908,-1.1291028456012064,1.3982924085382082,10.660445441678405,11.243924139680395,0.04595635749646828,-2.583864627065163,-0.9961827423319515,-1.3730854353574187,0.1886544546223662,normal
4.5058564286714375,-3.6456960069194606,-2.7080219731685338,-2.0082490520165,0.9451780690429853,-0.8874188912009753,-5.0658375198427725,2.995898464566817,0.9467420083787647,-1.6980790819495208,normal
